K0451 Крышки маслозаливные запрессовываемые;https://alterv.ru/catalog/kryshki_maslozalivnye/k0451_kryshki_maslozalivnye_zapressovyvaemye/;https://alterv.ru/upload/iblock/599/599e174e08d1f08ebcf7982c0c75c08e.png;https://alterv.ru/upload/iblock/bec/Z28022_nn_ru_www.jpg, https://alterv.ru/upload/iblock/f98/Z28022_nn_ru_A.jpg, https://alterv.ru/upload/iblock/105/Z28022_nn_ru_B.jpg, https://alterv.ru/upload/iblock/530/Z28022_nn_ru_C.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul>";K0451.23030;30;30;34;14;17;;;;Под заказ;629,45;;С вентиляционным отверстием, без воздушного фильтра;;;B;;;;;9,5;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_1.png"" style=""width: 675px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_2.png"" style=""width: 828px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_3.png"" style=""width: 820px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul></span>"
K0451 Крышки маслозаливные запрессовываемые;https://alterv.ru/catalog/kryshki_maslozalivnye/k0451_kryshki_maslozalivnye_zapressovyvaemye/;https://alterv.ru/upload/iblock/599/599e174e08d1f08ebcf7982c0c75c08e.png;https://alterv.ru/upload/iblock/bec/Z28022_nn_ru_www.jpg, https://alterv.ru/upload/iblock/f98/Z28022_nn_ru_A.jpg, https://alterv.ru/upload/iblock/105/Z28022_nn_ru_B.jpg, https://alterv.ru/upload/iblock/530/Z28022_nn_ru_C.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul>";K0451.33018;30;18;23;14;14;;;;Под заказ;402,67;;С вентиляционным отверстием и воздушным фильтром;;;C;;;;;8;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_1.png"" style=""width: 675px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_2.png"" style=""width: 828px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_3.png"" style=""width: 820px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul></span>"
K0451 Крышки маслозаливные запрессовываемые;https://alterv.ru/catalog/kryshki_maslozalivnye/k0451_kryshki_maslozalivnye_zapressovyvaemye/;https://alterv.ru/upload/iblock/599/599e174e08d1f08ebcf7982c0c75c08e.png;https://alterv.ru/upload/iblock/bec/Z28022_nn_ru_www.jpg, https://alterv.ru/upload/iblock/f98/Z28022_nn_ru_A.jpg, https://alterv.ru/upload/iblock/105/Z28022_nn_ru_B.jpg, https://alterv.ru/upload/iblock/530/Z28022_nn_ru_C.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul>";K0451.33020;30;20;24;14;15,5;;;;Под заказ;462,85;;С вентиляционным отверстием и воздушным фильтром;;;C;;;;;8;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_1.png"" style=""width: 675px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_2.png"" style=""width: 828px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_3.png"" style=""width: 820px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul></span>"
K0451 Крышки маслозаливные запрессовываемые;https://alterv.ru/catalog/kryshki_maslozalivnye/k0451_kryshki_maslozalivnye_zapressovyvaemye/;https://alterv.ru/upload/iblock/599/599e174e08d1f08ebcf7982c0c75c08e.png;https://alterv.ru/upload/iblock/bec/Z28022_nn_ru_www.jpg, https://alterv.ru/upload/iblock/f98/Z28022_nn_ru_A.jpg, https://alterv.ru/upload/iblock/105/Z28022_nn_ru_B.jpg, https://alterv.ru/upload/iblock/530/Z28022_nn_ru_C.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul>";K0451.33026;30;26;30;14;16,5;;;;10;541,52;;С вентиляционным отверстием и воздушным фильтром;;;C;;;;;9,5;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_1.png"" style=""width: 675px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_2.png"" style=""width: 828px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_3.png"" style=""width: 820px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul></span>"
K0451 Крышки маслозаливные запрессовываемые;https://alterv.ru/catalog/kryshki_maslozalivnye/k0451_kryshki_maslozalivnye_zapressovyvaemye/;https://alterv.ru/upload/iblock/599/599e174e08d1f08ebcf7982c0c75c08e.png;https://alterv.ru/upload/iblock/bec/Z28022_nn_ru_www.jpg, https://alterv.ru/upload/iblock/f98/Z28022_nn_ru_A.jpg, https://alterv.ru/upload/iblock/105/Z28022_nn_ru_B.jpg, https://alterv.ru/upload/iblock/530/Z28022_nn_ru_C.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul>";K0451.33030;30;30;34;14;17;;;;9;698,89;;С вентиляционным отверстием и воздушным фильтром;;;C;;;;;9,5;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_1.png"" style=""width: 675px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_2.png"" style=""width: 828px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0451_крышки_маслозаливные_запрессовываемые_table_3.png"" style=""width: 820px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Корпус из термопласта, полиамида 66.</li>
	<li>Крышка из полиамида 66.</li>
	<li>Воздушный фильтр из полиуретана (пенополиуретан).</li>
	<li>Уплотнительное кольцо из резины (нитрильный каучук).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Корпус черного цвета.</li>
	<li>Крышка красного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание:</span></h2>
<ul>
	<li>Тонкость фильтрации 50 мкм.</li>
	<li>Термостойкость до 100 °C.</li>
</ul></span>"
K0453 Пробки заглушки резьбовые из алюминия магнитные;https://alterv.ru/catalog/probki_zaglushki_iz_alyuminiya/k0453_probki_zaglushki_rezbovye_iz_alyuminiya_magnitnye/;https://alterv.ru/upload/iblock/ab5/ab5a89c520d47a78c368e886fe5aede0.png;https://alterv.ru/upload/iblock/07c/Z28026_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul>";K0453.21014;21;G1/4;5;7;10;19;;;887;827,33;;;;6;;;;;;;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0453_пробки_заглушки_резьбовые_из_алюминия_магнитные_table_1.png"" style=""width: 421px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul></span>"
K0453 Пробки заглушки резьбовые из алюминия магнитные;https://alterv.ru/catalog/probki_zaglushki_iz_alyuminiya/k0453_probki_zaglushki_rezbovye_iz_alyuminiya_magnitnye/;https://alterv.ru/upload/iblock/ab5/ab5a89c520d47a78c368e886fe5aede0.png;https://alterv.ru/upload/iblock/07c/Z28026_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul>";K0453.24038;24,5;G3/8;8;7;10;22;;;526;1191,81;;;;7;;;;;;;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0453_пробки_заглушки_резьбовые_из_алюминия_магнитные_table_1.png"" style=""width: 421px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul></span>"
K0453 Пробки заглушки резьбовые из алюминия магнитные;https://alterv.ru/catalog/probki_zaglushki_iz_alyuminiya/k0453_probki_zaglushki_rezbovye_iz_alyuminiya_magnitnye/;https://alterv.ru/upload/iblock/ab5/ab5a89c520d47a78c368e886fe5aede0.png;https://alterv.ru/upload/iblock/07c/Z28026_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul>";K0453.30012;30;G1/2;10;8;10;27;;;143;1243,9;;;;7;;;;;;;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0453_пробки_заглушки_резьбовые_из_алюминия_магнитные_table_1.png"" style=""width: 421px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul></span>"
K0453 Пробки заглушки резьбовые из алюминия магнитные;https://alterv.ru/catalog/probki_zaglushki_iz_alyuminiya/k0453_probki_zaglushki_rezbovye_iz_alyuminiya_magnitnye/;https://alterv.ru/upload/iblock/ab5/ab5a89c520d47a78c368e886fe5aede0.png;https://alterv.ru/upload/iblock/07c/Z28026_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul>";K0453.36034;36,5;G3/4;13;8;10;34;;;40;2105,92;;;;7;;;;;;;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0453_пробки_заглушки_резьбовые_из_алюминия_магнитные_table_1.png"" style=""width: 421px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul></span>"
K0453 Пробки заглушки резьбовые из алюминия магнитные;https://alterv.ru/catalog/probki_zaglushki_iz_alyuminiya/k0453_probki_zaglushki_rezbovye_iz_alyuminiya_magnitnye/;https://alterv.ru/upload/iblock/ab5/ab5a89c520d47a78c368e886fe5aede0.png;https://alterv.ru/upload/iblock/07c/Z28026_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul>";K0453.42100;42,5;G1;13;8;14;40;;;96;2834,89;;;;7;;;;;;;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0453_пробки_заглушки_резьбовые_из_алюминия_магнитные_table_1.png"" style=""width: 421px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Пробки из алюминия.</li>
	<li>Постоянный магнит феррит.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Пробки заглушки с уплотнительным кольцом.</li>
	<li>Алюминий без покрытия.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Силы магнетизма пробок притягивают частицы железа в масле.</li>
	<li>Установка пробок недалеко от земли помогает избежать повреждений на механических компонентах, например в насосах.</li>
</ul></span>"
K0454 Крышки маслозаливные и пробки заглушки термостойкие;https://alterv.ru/catalog/probki_zaglushki_iz_plastika/k0454_probki_zaglushki_iz_plastika_termostoykie/;https://alterv.ru/upload/iblock/a07/a07c77a6b83ceb7daeebc941d8ff871b.png, https://alterv.ru/upload/iblock/6fe/k0454_probki_zaglushkia.jpg, https://alterv.ru/upload/iblock/28a/k0454_probki_zaglushkib.png, https://alterv.ru/upload/iblock/081/k0454_probki_zaglushkic.jpg;https://alterv.ru/upload/iblock/258/Z28028_nn_ru_www.jpg, https://alterv.ru/upload/iblock/8d1/Z28028_nn_ru_A.jpg, https://alterv.ru/upload/iblock/a33/Z28028_nn_ru_B.jpg, https://alterv.ru/upload/iblock/7b7/Z28028_nn_ru_C.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Термопласт, полиамид 66.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Крышки и пробки заглушки с внешней резьбой и уплотнительным кольцом.</li>
	<li>Черные.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<b>Виды (на выбор):</b>
<ul>
	<li>Форма A - крышки маслозаливные без отверстия.</li>
	<li>Форма B - крышки маслозаливные с вентиляционным отверстием.</li>
	<li>Форма C - пробки заглушки.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Термостойкость до 100 °C.</li>
</ul>";K0454.119014;19,5;G1/4;;7;9;17;5;;Под заказ;124,96;;Крышка маслозаливная без отверстия;;;A;;;;;;;;;;;;;;;;;;;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0454_крышки_маслозаливные_и_пробки_заглушки_термостойкие_table_1.png"" style=""width: 938px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0454_крышки_маслозаливные_и_пробки_заглушки_термостойкие_table_2.png"" style=""width: 1040px;""></p><p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k0454_крышки_маслозаливные_и_пробки_заглушки_термостойкие_table_3.png"" style=""width: 808px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Термопласт, полиамид 66.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Крышки и пробки заглушки с внешней резьбой и уплотнительным кольцом.</li>
	<li>Черные.</li>
	<li>Уплотнение безасбестовое.</li>
</ul>
<b>Виды (на выбор):</b>
<ul>
	<li>Форма A - крышки маслозаливные без отверстия.</li>
	<li>Форма B - крышки маслозаливные с вентиляционным отверстием.</li>
	<li>Форма C - пробки заглушки.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Пробки хорошо подходят для труб.</li>
	<li>Термостойкость до 100 °C.</li>
</ul></span>"
