Категория;URL товара;Фото основные;Фото дополнительные;Применение HTML;Номер заказа;Исполнение;Тип;B3;D;D1;D2;L1;L2;L3;L4;T;Наличие, шт;Цена, руб. с НДС;D3;H;D7;H2;M;D4;A;D6;L;H1;Мат. основы;Цвет основы;D5;K;B;R;Количество спиц;Размеры ручки;Форма;Материал комп.;D8;Подходящая установочная шайба;A1;Цвет крышки;Размер;H3;Цвет;SW;Поверхность;V;V1;V2;G;Описание
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.050071;;;;;50;;8,5;;12;;;Под заказ;162;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;7;6,9;7,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.060061;;;;;60;;8,5;;12;;;Под заказ;212,91;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;6;5,9;6,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.060071;;;;;60;;8,5;;12;;;Под заказ;212,91;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;7;6,9;7,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.070071;;;;;69;;10;;15;;;Под заказ;296,23;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;7;6,9;7,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.070081;;;;;69;;10;;15;;;Под заказ;296,23;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;8;7,9;8,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.080081;;;;;78;;11;;16;;;Под заказ;356,38;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;8;7,9;8,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.080091;;;;;78;;11;;16;;;Под заказ;356,38;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;9;8,9;9,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.090091;;;;;89;;11;;16;;;Под заказ;444,33;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;9;8,9;9,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.100091;;;;;98;;13;;20;;;Под заказ;587,8;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;9;8,9;9,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.100101;;;;;98;;13;;20;;;Под заказ;587,8;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;10;9,9;10,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.110101;;;;;108;;15;;23;;;Под заказ;712,77;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;10;9,9;10,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
K1661 Маховики из листовой стали;https://alterv.ru/catalog/makhoviki_stalnye/k1661_makhoviki_iz_listovoy_stali/;https://alterv.ru/upload/iblock/c94/k1661_makhoviki.png;https://alterv.ru/upload/iblock/8cc/Z06289_K1661.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul>";K1661.130121;;;;;130;;15;;23;;;Под заказ;1027,51;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;С огненно-красным порошковым покрытием RAL 3000;12;11,9;12,15;;"<p><img src=""https://promfurnitura.by/image/catalog/prom-furnitura/zamki/k1661_makhoviki_iz_listovoy_stali_table_1.png"" style=""width: 875px;""></p><span style=""font-family: 'Open Sans', sans-serif;""><h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Сталь.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Маховики барашковые с тремя спицами.</li>
	<li>Сталь (на выбор): оцинкованная, пассивированная в синий цвет, или с черным матовым порошковым покрытием RAL 9005, или с огненно-красным порошковым покрытием RAL 3000.</li>
	<li>Маховики цельные, усиленные в зоне втулки с помощью специального способа обработки давлением.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Маховики хорошо подходят для запорных клапанов и арматуры.</li>
	<li>Коническая втулка обеспечивает простой монтаж, неподвижную посадку на четырехграннике.</li>
</ul></span>"
