Категория;URL товара;Бренд;Путь;Фото основные;Фото дополнительные;Применение HTML;Номер заказа;D;H;Сила сцепления, кг;Наличие, шт;Цена, руб. с НДС;Форма;Исполнение;D2;H1;L;D1;T;Отступ от железных стенок;Глубина фрезерования;D3;B;H2;L1;Размер;Количество крепежных отверстий;A;S;SW;Цвет комп.;Сила сцепления при макс. H2, кг;Крут. момент завинч. макс., Нм;Описание
K0560 Магниты U-образные со сквозными отверстиями, альнико;https://alterv.ru/catalog/magnity_postoyannye/k0560_magnity_u_obraznye_so_skvoznymi_otverstiyami_yundk/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0560 Магниты U-образные со сквозными отверстиями, альнико;https://alterv.ru/upload/iblock/86c/k0560_magnity_u.jpg;https://alterv.ru/upload/iblock/1cd/Z09100.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Альнико (AlNiCo).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Не экранированные магниты с большой силой сцепления.</li>
	<li>Альнико лакированный красного цвета.</li>
	<li>Магниты с арт. K0560.01, K0560.02, K0560.03 имеют только одно отверстие посередине.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Температура эксплуатации: до +450°C.</li>
	<li>U-образные магниты хорошо подходят для удержания, сортирования и подъема.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание по заказу:</span></h2>
<ul>
	<li>Магниты поставляются в оцинкованном защитном диске.</li>
</ul>";K0560.03;;30;12,24;Под заказ;5739,23;;;;;29;5;;;;;45;;;3;1;-;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материал:</span></h2>
<ul>
	<li>Альнико (AlNiCo).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Не экранированные магниты с большой силой сцепления.</li>
	<li>Альнико лакированный красного цвета.</li>
	<li>Магниты с арт. K0560.01, K0560.02, K0560.03 имеют только одно отверстие посередине.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Температура эксплуатации: до +450°C.</li>
	<li>U-образные магниты хорошо подходят для удержания, сортирования и подъема.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указание по заказу:</span></h2>
<ul>
	<li>Магниты поставляются в оцинкованном защитном диске.</li>
</ul></span>"
K0560 Магниты U-образные со сквозными отверстиями, альнико;https://alterv.ru/catalog/magnity_postoyannye/k0560_magnity_u_obraznye_so_skvoznymi_otverstiyami_yundk/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0560 Магниты U-образные со сквозными отверстиями, альнико;https://alterv.ru/upload/iblock/86c/k0560_magnity_u.jpg;https://alterv.ru/upload/iblock/1cd/Z09100.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Альнико (AlNiCo).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Не экранированные магниты с большой силой сцепления.</li>
	<li>Альнико лакированный красного цвета.</li>
	<li>Магниты с арт. K0560.01, K0560.02, K0560.03 имеют только одно отверстие посередине.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Температура эксплуатации: до +450°C.</li>
	<li>U-образные магниты хорошо подходят для удержания, сортирования и подъема.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание по заказу:</span></h2>
<ul>
	<li>Магниты поставляются в оцинкованном защитном диске.</li>
</ul>";K0560.04;;35;23,45;Под заказ;11672,84;;;;;45;8;;;;;57;;;4;2;32;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материал:</span></h2>
<ul>
	<li>Альнико (AlNiCo).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Не экранированные магниты с большой силой сцепления.</li>
	<li>Альнико лакированный красного цвета.</li>
	<li>Магниты с арт. K0560.01, K0560.02, K0560.03 имеют только одно отверстие посередине.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Температура эксплуатации: до +450°C.</li>
	<li>U-образные магниты хорошо подходят для удержания, сортирования и подъема.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указание по заказу:</span></h2>
<ul>
	<li>Магниты поставляются в оцинкованном защитном диске.</li>
</ul></span>"
K0560 Магниты U-образные со сквозными отверстиями, альнико;https://alterv.ru/catalog/magnity_postoyannye/k0560_magnity_u_obraznye_so_skvoznymi_otverstiyami_yundk/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0560 Магниты U-образные со сквозными отверстиями, альнико;https://alterv.ru/upload/iblock/86c/k0560_magnity_u.jpg;https://alterv.ru/upload/iblock/1cd/Z09100.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Альнико (AlNiCo).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Не экранированные магниты с большой силой сцепления.</li>
	<li>Альнико лакированный красного цвета.</li>
	<li>Магниты с арт. K0560.01, K0560.02, K0560.03 имеют только одно отверстие посередине.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Температура эксплуатации: до +450°C.</li>
	<li>U-образные магниты хорошо подходят для удержания, сортирования и подъема.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указание по заказу:</span></h2>
<ul>
	<li>Магниты поставляются в оцинкованном защитном диске.</li>
</ul>";K0560.05;;41;32,63;Под заказ;17115,84;;;;;57;8;;;;;70;;;5;2;38;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материал:</span></h2>
<ul>
	<li>Альнико (AlNiCo).</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Не экранированные магниты с большой силой сцепления.</li>
	<li>Альнико лакированный красного цвета.</li>
	<li>Магниты с арт. K0560.01, K0560.02, K0560.03 имеют только одно отверстие посередине.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Температура эксплуатации: до +450°C.</li>
	<li>U-образные магниты хорошо подходят для удержания, сортирования и подъема.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указание по заказу:</span></h2>
<ul>
	<li>Магниты поставляются в оцинкованном защитном диске.</li>
</ul></span>"
K0561 Крышки защитные резиновые для дисковых магнитов;https://alterv.ru/catalog/magnity_postoyannye/k0561_kryshki_zashchitnye_rezinovye_dlya_diskovykh_magnitov/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0561 Крышки защитные резиновые для дисковых магнитов;https://alterv.ru/upload/iblock/546/k0561_kryshki_zashhitnye.jpg, https://alterv.ru/upload/iblock/91f/k0561_kryshki_ustanovka.jpg;https://alterv.ru/upload/iblock/1fd/Z09110.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Синтетическая резина.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Резиновые крышки надеваются на удерживающую поверхность плоских дисковых магнитов и предназначены для защиты чувствительных поверхностей.</li>
	<li>Срезывающее усилие, позволяющее переместить магнит, удваивается и достигает изначальной силы сцепления магнита.</li>
	<li>Температура эксплуатации: до +60°C.</li>
</ul>";K0561.50;52;6;;Под заказ;361,02;;;;;;;;;;;;;;;;;0,5;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материал:</span></h2>
<ul>
	<li>Синтетическая резина.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Резиновые крышки надеваются на удерживающую поверхность плоских дисковых магнитов и предназначены для защиты чувствительных поверхностей.</li>
	<li>Срезывающее усилие, позволяющее переместить магнит, удваивается и достигает изначальной силы сцепления магнита.</li>
	<li>Температура эксплуатации: до +60°C.</li>
</ul></span>"
K0561 Крышки защитные резиновые для дисковых магнитов;https://alterv.ru/catalog/magnity_postoyannye/k0561_kryshki_zashchitnye_rezinovye_dlya_diskovykh_magnitov/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0561 Крышки защитные резиновые для дисковых магнитов;https://alterv.ru/upload/iblock/546/k0561_kryshki_zashhitnye.jpg, https://alterv.ru/upload/iblock/91f/k0561_kryshki_ustanovka.jpg;https://alterv.ru/upload/iblock/1fd/Z09110.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Синтетическая резина.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Резиновые крышки надеваются на удерживающую поверхность плоских дисковых магнитов и предназначены для защиты чувствительных поверхностей.</li>
	<li>Срезывающее усилие, позволяющее переместить магнит, удваивается и достигает изначальной силы сцепления магнита.</li>
	<li>Температура эксплуатации: до +60°C.</li>
</ul>";K0561.63;65;8;;Под заказ;430,44;;;;;;;;;;;;;;;;;0,5;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материал:</span></h2>
<ul>
	<li>Синтетическая резина.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Резиновые крышки надеваются на удерживающую поверхность плоских дисковых магнитов и предназначены для защиты чувствительных поверхностей.</li>
	<li>Срезывающее усилие, позволяющее переместить магнит, удваивается и достигает изначальной силы сцепления магнита.</li>
	<li>Температура эксплуатации: до +60°C.</li>
</ul></span>"
K0561 Крышки защитные резиновые для дисковых магнитов;https://alterv.ru/catalog/magnity_postoyannye/k0561_kryshki_zashchitnye_rezinovye_dlya_diskovykh_magnitov/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0561 Крышки защитные резиновые для дисковых магнитов;https://alterv.ru/upload/iblock/546/k0561_kryshki_zashhitnye.jpg, https://alterv.ru/upload/iblock/91f/k0561_kryshki_ustanovka.jpg;https://alterv.ru/upload/iblock/1fd/Z09110.jpg;"<h2><span style=""font-size: 13pt;"">Материал:</span></h2>
<ul>
	<li>Синтетическая резина.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Резиновые крышки надеваются на удерживающую поверхность плоских дисковых магнитов и предназначены для защиты чувствительных поверхностей.</li>
	<li>Срезывающее усилие, позволяющее переместить магнит, удваивается и достигает изначальной силы сцепления магнита.</li>
	<li>Температура эксплуатации: до +60°C.</li>
</ul>";K0561.80;83;11;;Под заказ;490,62;;;;;;;;;;;;;;;;;0,5;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материал:</span></h2>
<ul>
	<li>Синтетическая резина.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Резиновые крышки надеваются на удерживающую поверхность плоских дисковых магнитов и предназначены для защиты чувствительных поверхностей.</li>
	<li>Срезывающее усилие, позволяющее переместить магнит, удваивается и достигает изначальной силы сцепления магнита.</li>
	<li>Температура эксплуатации: до +60°C.</li>
</ul></span>"
K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/catalog/magnity_postoyannye/k0563_magnity_so_vnutrenney_rezboy_i_zashchitnoy_obolochkoy/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/upload/iblock/4e5/k0563_magnity.jpg;https://alterv.ru/upload/iblock/794/Z09114_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul>";K0563.01;12;7;1,02;Под заказ;823,86;;;M4;14,8;;8;6;;;;;;;;;;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul></span>"
K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/catalog/magnity_postoyannye/k0563_magnity_so_vnutrenney_rezboy_i_zashchitnoy_obolochkoy/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/upload/iblock/4e5/k0563_magnity.jpg;https://alterv.ru/upload/iblock/794/Z09114_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul>";K0563.02;22;6;5,1;Под заказ;1397,77;;;M4;11,5;;8;6;;;;;;;;;;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul></span>"
K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/catalog/magnity_postoyannye/k0563_magnity_so_vnutrenney_rezboy_i_zashchitnoy_obolochkoy/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/upload/iblock/4e5/k0563_magnity.jpg;https://alterv.ru/upload/iblock/794/Z09114_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul>";K0563.03;31;6;7,65;Под заказ;1786,55;;;M4;11,5;;8;5;;;;;;;;;;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul></span>"
K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/catalog/magnity_postoyannye/k0563_magnity_so_vnutrenney_rezboy_i_zashchitnoy_obolochkoy/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/upload/iblock/4e5/k0563_magnity.jpg;https://alterv.ru/upload/iblock/794/Z09114_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul>";K0563.04;43;6;8,67;Под заказ;1874,51;;;M4;10,5;;8;5;;;;;;;;;;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul></span>"
K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/catalog/magnity_postoyannye/k0563_magnity_so_vnutrenney_rezboy_i_zashchitnoy_obolochkoy/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/upload/iblock/4e5/k0563_magnity.jpg;https://alterv.ru/upload/iblock/794/Z09114_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul>";K0563.05;66;8,2;18,35;Под заказ;3526,84;;;M5;15;;10;8;;;;;;;;;;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul></span>"
K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/catalog/magnity_postoyannye/k0563_magnity_so_vnutrenney_rezboy_i_zashchitnoy_obolochkoy/;Kipp;Главная > Каталог > Промышленная фурнитура > Магниты постоянные > K0563 Магниты со внутренней резьбой и защитной оболочкой;https://alterv.ru/upload/iblock/4e5/k0563_magnity.jpg;https://alterv.ru/upload/iblock/794/Z09114_nn_ru.jpg;"<h2><span style=""font-size: 13pt;"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt;"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul>";K0563.06;88;8,2;42,83;Под заказ;7530,41;;;M8;17;;12;11;;;;;;;;;;;;;;;"<span style=""font-family: 'Open Sans', sans-serif""><h2><span style=""font-size: 13pt"">Материалы:</span></h2>
<ul>
	<li>Корпус из стали.</li>
	<li>Магнитный сердечник из неодима (NdFeB).</li>
	<li>Защитная оболочка из синтетической резины.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Исполнение:</span></h2>
<ul>
	<li>Экранированные дисковые магниты с втулкой со внутренней резьбой.</li>
	<li>Сталь оцинкованная.</li>
	<li>Синтетическая резина черного цвета.</li>
</ul>
<hr>
<h2><span style=""font-size: 13pt"">Указания по применению:</span></h2>
<ul>
	<li>Данные магниты хорошо подходят в качестве креплений (держателей).</li>
	<li>Температура эксплуатации: до +60°C.</li>
	<li>Оболочка предназначена для защиты чувствительных поверхностей.</li>
	<li>Благодаря защитной оболочке повышается коэффициент трения, что позволяет достичь высокого бокового трения сцепления.</li>
</ul></span>"
